Team Number,Match ID,Left Black Line,Auto Coral Level 1,Auto Coral Level 2,Auto Coral Level 3,Auto Coral Level 4,Auto Algae Processed,Auto Algae Netted,Teleop Coral Level 1,Teleop Coral Level 2,Teleop Coral Level 3,Teleop Coral Level 4,Teleop Algae Processed,Teleop Algae Netted,Cage Climb,
6932,2025ncash_qm4,No,0,0,0,0,0,0,0,0,0,0,2,0,Parked,
3196,2025ncash_qm4,Yes,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
8727,2025ncash_qm4,No,0,0,0,0,0,0,0,0,0,6,0,0,Parked,
6932,2025ncash_qm4,No,0,0,0,0,0,0,0,0,0,0,2,0,Parked,
9605,2025ncash_qm4,No,0,0,0,0,0,0,4,0,0,0,0,0,None,
9008,2025ncash_qm4,Yes,0,0,0,0,0,0,0,0,0,0,0,0,DeepCage,
9605,2025ncash_qm4,No,0,0,0,0,0,0,4,0,0,0,0,0,None,
8727,2025ncash_qm4,Yes,0,0,0,0,0,0,0,0,0,6,0,0,Parked,
4935,2025ncash_qm40,Yes,0,0,0,0,0,0,1,0,0,0,0,0,Parked,
2724,2025ncash_qm40,Yes,1,0,0,0,0,0,1,0,0,0,6,5,Parked,
4935,2025ncash_qm40,Yes,0,1,0,0,0,0,0,0,0,0,0,0,Parked,
3506,2025ncash_qm40,Yes,0,0,0,0,0,0,0,0,0,7,0,0,Parked,
3737,2025ncash_qm40,No,0,0,0,0,0,0,0,0,0,5,0,0,DeepCage,
10304,2025ncash_qm40,No,0,0,0,0,0,0,5,0,0,0,0,0,Parked,
3737,2025ncash_qm40,No,0,0,0,0,0,0,0,0,0,5,0,0,DeepCage,
10304,2025ncash_qm40,No,0,0,0,0,0,0,0,0,0,0,3,0,Parked,
2724,2025ncash_qm40,Yes,0,0,0,0,0,0,1,0,0,0,3,4,Parked,
1533,2025ncash_qm41,Yes,0,0,0,0,0,0,1,0,0,8,0,0,Parked,
9008,2025ncash_qm41,Yes,0,0,0,0,0,0,0,0,0,9,0,0,Parked,
9605,2025ncash_qm41,Yes,0,0,0,0,0,0,0,0,0,0,0,0,None,
5727,2025ncash_qm41,No,0,0,0,0,0,0,0,2,3,3,0,0,None,
5727,2025ncash_qm41,Yes,0,0,0,0,0,0,0,2,3,3,0,0,None,
9762,2025ncash_qm41,Yes,0,0,0,0,0,0,4,0,0,0,0,0,Parked,
9008,2025ncash_qm41,Yes,0,0,0,0,0,0,0,0,0,9,0,0,Parked,
6932,2025ncash_qm41,No,0,0,0,0,0,0,0,0,0,0,2,0,DeepCage,
1533,2025ncash_qm41,Yes,0,0,0,0,0,0,1,0,0,8,0,0,Parked,
9762,2025ncash_qm41,Yes,0,0,0,0,0,0,4,0,0,0,0,0,Parked,
6932,2025ncash_qm41,No,0,0,0,0,0,0,0,0,0,0,2,0,DeepCage,
8429,2025ncash_qm42,Yes,0,0,0,1,0,0,1,0,0,6,0,0,None,
8727,2025ncash_qm42,Yes,0,0,0,0,0,0,1,3,6,1,0,0,Parked,
8429,2025ncash_qm42,Yes,0,0,0,1,0,0,1,0,0,5,0,0,None,
6639,2025ncash_qm42,Yes,0,0,0,0,0,0,2,0,4,2,0,0,None,
9496,2025ncash_qm42,Yes,0,0,0,2,0,0,0,2,6,2,0,3,Parked,
10304,2025ncash_qm42,Yes,0,0,0,0,0,0,4,0,0,0,0,0,Parked,
8727,2025ncash_qm42,Yes,0,0,0,0,0,0,1,3,6,1,0,0,Parked,
6639,2025ncash_qm42,Yes,1,0,0,0,0,0,2,0,4,2,0,0,None,
10304,2025ncash_qm42,Yes,0,0,0,0,0,0,5,0,0,0,0,0,Parked,
8866,2025ncash_qm42,Yes,0,0,0,1,0,0,0,2,3,4,2,0,None,
8866,2025ncash_qm42,No,0,0,0,1,0,0,0,1,3,4,3,0,None,
6729,2025ncash_qm43,Yes,0,0,0,0,0,0,0,0,0,0,0,2,Parked,
10248,2025ncash_qm43,No,0,0,0,0,0,0,2,0,0,0,0,0,None,
6932,2025ncash_qm43,No,0,0,0,0,0,0,0,0,0,0,4,0,DeepCage,
6932,2025ncash_qm43,No,0,0,0,0,0,0,0,0,0,0,4,0,Parked,
3506,2025ncash_qm43,Yes,0,0,0,0,0,0,0,0,3,1,0,0,Parked,
10583,2025ncash_qm43,Yes,0,0,0,0,0,0,5,0,0,0,0,0,Parked,
6729,2025ncash_qm43,Yes,0,0,0,0,0,0,0,0,0,0,0,2,Parked,
10248,2025ncash_qm43,No,0,0,0,0,0,0,2,0,0,0,0,0,None,
2724,2025ncash_qm43,Yes,0,0,0,0,0,0,0,0,1,0,3,0,None,
10583,2025ncash_qm43,Yes,0,0,0,0,0,0,5,0,0,0,0,0,Parked,
1533,2025ncash_qm44,Yes,0,0,0,0,0,0,0,0,1,3,0,0,Parked,
4935,2025ncash_qm44,Yes,0,0,0,0,0,0,0,0,0,1,0,0,Parked,
4935,2025ncash_qm44,Yes,0,0,0,0,0,0,0,0,0,1,0,0,Parked,
9150,2025ncash_qm44,Yes,0,0,0,0,0,0,0,0,0,1,0,0,Parked,
1225,2025ncash_qm44,Yes,0,0,0,0,1,0,0,0,0,0,0,0,Parked,
9150,2025ncash_qm44,Yes,0,0,0,0,0,0,0,0,0,1,0,0,Parked,
3737,2025ncash_qm44,Yes,0,0,0,0,0,0,0,0,1,4,0,0,DeepCage,
3196,2025ncash_qm44,Yes,0,0,0,0,0,0,0,2,4,0,0,0,Parked,
3737,2025ncash_qm44,Yes,0,0,0,0,0,0,0,0,1,4,0,0,DeepCage,
3196,2025ncash_qm44,Yes,0,0,0,0,0,0,0,1,4,0,0,0,Parked,
4935,2025ncash_qm5,Yes,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
1225,2025ncash_qm5,Yes,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
8429,2025ncash_qm5,Yes,0,0,0,1,0,0,0,1,0,5,0,0,None,
2724,2025ncash_qm5,Yes,0,0,0,0,0,0,1,2,0,0,0,0,None,
2724,2025ncash_qm5,Yes,0,0,0,0,0,0,1,2,0,0,0,0,None,
1225,2025ncash_qm5,Yes,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
6729,2025ncash_qm5,No,0,0,0,0,0,0,0,0,0,0,0,0,None,
8866,2025ncash_qm5,No,0,0,0,0,0,0,0,1,2,5,0,1,None,
4935,2025ncash_qm5,No,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
6729,2025ncash_qm5,No,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
8866,2025ncash_qm5,Yes,0,0,0,0,0,0,0,1,2,6,0,0,None,
3737,2025ncash_qm6,Yes,0,0,0,0,0,0,0,1,0,0,0,0,ShallowCage,
5727,2025ncash_qm6,Yes,1,0,0,0,0,0,0,0,0,1,0,0,Parked,
9762,2025ncash_qm6,Yes,0,0,0,0,0,0,2,0,0,0,0,0,Parked,
9762,2025ncash_qm6,Yes,0,0,0,0,0,0,2,0,0,0,0,0,Parked,
6932,2025ncash_qm6,No,0,0,0,0,0,0,0,0,0,0,0,0,DeepCage,
3506,2025ncash_qm6,No,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
9762,2025ncash_qm6,Yes,0,0,0,0,0,0,3,0,0,0,0,0,Parked,
10583,2025ncash_qm6,Yes,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
3737,2025ncash_qm6,Yes,0,0,0,0,0,0,1,1,0,0,0,0,ShallowCage,
6932,2025ncash_qm6,No,0,0,0,0,0,0,0,0,0,0,0,0,DeepCage,
10583,2025ncash_qm6,Yes,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
3506,2025ncash_qm6,Yes,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
9150,2025ncash_qm7,No,0,0,0,1,0,0,1,0,0,6,0,0,Parked,
8727,2025ncash_qm7,Yes,1,0,0,0,0,0,2,0,1,4,0,0,Parked,
9008,2025ncash_qm7,Yes,0,0,0,0,0,0,0,0,0,3,0,0,Parked,
1533,2025ncash_qm7,Yes,0,0,0,1,0,0,0,0,0,6,0,0,DeepCage,
9150,2025ncash_qm7,Yes,0,0,0,1,0,0,1,0,0,6,0,0,Parked,
10248,2025ncash_qm7,No,0,0,0,0,0,0,0,0,0,0,0,0,None,
10248,2025ncash_qm7,No,0,0,0,0,0,0,0,0,0,0,0,0,None,
8727,2025ncash_qm7,Yes,0,0,0,0,0,0,0,0,1,6,0,0,Parked,
10304,2025ncash_qm7,Yes,0,0,0,0,0,0,1,0,0,0,0,0,Parked,
10304,2025ncash_qm7,Yes,0,0,0,0,0,0,1,0,0,0,0,0,Parked,
9008,2025ncash_qm7,Yes,0,0,0,0,0,0,0,0,0,3,0,0,Parked,
8727,2025ncash_qm7,Yes,1,0,0,0,0,0,2,0,1,4,0,0,Parked,
3506,2025ncash_qm8,Yes,0,0,0,0,0,0,3,0,0,0,0,0,Parked,
6729,2025ncash_qm8,No,0,0,0,0,0,0,1,0,1,0,0,0,None,
8429,2025ncash_qm8,Yes,0,0,0,2,0,0,0,2,2,1,0,0,Parked,
8429,2025ncash_qm8,Yes,0,0,0,2,0,0,0,2,2,1,0,0,Parked,
9496,2025ncash_qm8,Yes,0,0,0,3,0,0,4,1,4,0,0,2,DeepCage,
3737,2025ncash_qm8,No,0,0,0,0,0,0,0,1,0,0,5,4,ShallowCage,
9496,2025ncash_qm8,No,1,0,0,2,0,0,4,1,4,0,0,2,DeepCage,
3737,2025ncash_qm8,No,0,0,0,0,0,0,1,0,0,0,5,0,Parked,
3196,2025ncash_qm8,No,0,0,0,0,0,0,0,0,0,0,0,0,ShallowCage,
3196,2025ncash_qm8,No,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
3737,2025ncash_qm8,No,0,0,0,0,0,0,1,0,0,0,5,0,Parked,
3506,2025ncash_qm8,Yes,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
9762,2025ncash_qm9,Yes,1,0,0,0,0,0,2,0,0,0,0,0,Parked,
6639,2025ncash_qm9,Yes,0,0,0,0,0,0,0,0,6,0,0,0,Parked,
10304,2025ncash_qm9,Yes,0,0,0,0,0,0,2,0,0,0,0,0,Parked,
10583,2025ncash_qm9,Yes,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
6639,2025ncash_qm9,Yes,0,0,0,0,0,0,0,0,3,0,0,0,Parked,
9762,2025ncash_qm9,Yes,0,0,0,0,0,0,4,0,0,0,0,0,Parked,
9762,2025ncash_qm9,Yes,1,0,0,0,0,0,2,0,0,0,0,0,Parked,
2724,2025ncash_qm9,Yes,1,0,0,0,0,0,0,0,0,0,3,0,Parked,
2724,2025ncash_qm9,Yes,1,0,0,0,0,0,0,0,0,0,3,0,Parked,
10583,2025ncash_qm9,Yes,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
9008,2025ncash_qm9,Yes,0,0,0,0,0,0,0,0,0,1,0,0,DeepCage,
10304,2025ncash_qm9,No,0,0,0,0,0,0,3,0,0,0,0,0,Parked,
4861,2025nccat_qm1,Yes,0,0,0,0,0,0,6,0,0,0,0,0,Parked,
1533,2025nccat_qm1,Yes,0,0,0,1,0,0,0,0,0,5,0,0,DeepCage,
1533,2025nccat_qm1,Yes,0,0,0,1,0,0,0,0,0,5,0,0,DeepCage,
4561,2025nccat_qm1,Yes,0,1,0,0,0,0,0,0,0,0,0,0,None,
9150,2025nccat_qm10,No,0,0,0,0,0,0,0,2,1,0,2,1,None,
7763,2025nccat_qm11,No,0,0,0,0,0,0,1,0,0,4,0,0,None,
2640,2025nccat_qm11,No,0,0,0,0,0,0,2,0,0,2,0,0,ShallowCage,
9762,2025nccat_qm12,No,0,0,0,0,0,0,2,0,0,0,0,0,Parked,
4828,2025nccat_qm12,No,0,0,0,0,0,0,0,0,2,1,0,0,None,
4829,2025nccat_qm13,No,0,0,0,0,0,0,0,0,0,4,0,0,Parked,
8727,2025nccat_qm13,No,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
1533,2025nccat_qm14,No,0,0,0,0,0,0,0,0,0,0,0,0,None,
1225,2025nccat_qm14,No,0,0,0,0,0,0,0,0,0,0,0,0,None,
1533,2025nccat_qm14,No,0,0,0,0,0,0,0,0,0,5,0,0,DeepCage,
4861,2025nccat_qm14,No,0,0,0,0,0,0,2,0,0,0,0,0,DeepCage,
9607,2025nccat_qm14,No,0,0,0,0,0,0,0,0,0,0,2,0,Parked,
6242,2025nccat_qm14,No,0,0,0,0,0,0,4,0,0,0,0,0,DeepCage,
1533,2025nccat_qm14,No,0,0,0,1,0,0,0,0,0,4,0,0,ShallowCage,
587,2025nccat_qm15,No,0,0,0,0,0,0,0,0,0,7,0,0,None,
3680,2025nccat_qm15,No,0,0,0,0,0,0,0,0,0,0,0,0,None,
8429,2025nccat_qm15,No,0,0,0,0,0,0,1,0,3,2,0,0,Parked,
9150,2025nccat_qm15,No,0,0,0,0,0,0,0,2,0,0,0,0,Parked,
9559,2025nccat_qm15,No,0,0,0,0,0,0,0,0,0,0,0,0,None,
4795,2025nccat_qm15,No,0,0,0,1,0,0,0,0,2,2,0,0,None,
6639,2025nccat_qm16,No,0,0,0,0,0,0,0,0,0,3,0,0,None,
7890,2025nccat_qm16,No,0,0,0,0,0,0,0,0,0,1,2,4,None,
2640,2025nccat_qm16,No,0,0,0,0,0,0,0,0,0,1,0,0,None,
6502,2025nccat_qm16,No,0,0,0,0,0,0,0,0,0,1,0,0,Parked,
6004,2025nccat_qm16,No,0,0,0,1,0,0,0,0,0,3,0,0,None,
8090,2025nccat_qm16,No,0,0,0,0,0,0,4,0,0,0,0,0,Parked,
7890,2025nccat_qm16,No,1,0,0,0,0,0,0,0,0,1,2,4,None,
9762,2025nccat_qm17,No,0,0,0,0,0,0,0,0,0,0,0,0,None,
8757,2025nccat_qm17,No,0,0,0,0,0,0,1,0,0,0,3,0,None,
9298,2025nccat_qm17,No,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
6242,2025nccat_qm17,No,0,0,0,0,0,0,0,0,0,0,1,0,Parked,
9005,2025nccat_qm17,No,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
4861,2025nccat_qm17,No,1,0,0,0,0,0,0,0,0,0,0,1,DeepCage,
3680,2025nccat_qm18,No,0,0,0,0,0,0,2,0,0,0,0,0,None,
1533,2025nccat_qm18,No,0,0,0,0,0,0,0,0,0,4,0,0,Parked,
1225,2025nccat_qm18,No,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
1533,2025nccat_qm18,Yes,0,0,0,1,0,0,0,0,0,5,0,0,Parked,
8727,2025nccat_qm18,No,0,0,0,0,0,0,0,0,0,6,0,0,Parked,
9559,2025nccat_qm18,No,0,0,0,0,0,0,0,0,0,0,0,0,None,
4828,2025nccat_qm19,No,0,0,0,0,0,0,1,0,0,3,0,0,None,
9150,2025nccat_qm19,No,0,0,0,0,0,0,1,0,3,2,0,0,None,
4795,2025nccat_qm19,No,0,0,0,0,0,0,0,0,0,1,1,0,None,
4829,2025nccat_qm19,No,0,0,0,0,0,0,0,0,0,5,0,0,Parked,
8090,2025nccat_qm2,Yes,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
6888,2025nccat_qm2,Yes,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
9559,2025nccat_qm2,No,0,0,0,0,0,0,0,0,0,0,0,0,None,
4828,2025nccat_qm2,Yes,0,0,0,0,0,0,0,0,0,4,0,0,Parked,
4795,2025nccat_qm2,Yes,0,0,0,0,0,0,0,1,0,0,1,0,ShallowCage,
7763,2025nccat_qm20,No,0,0,0,0,0,0,2,5,1,2,0,0,None,
8429,2025nccat_qm20,No,0,0,0,0,0,0,0,0,0,0,0,1,Parked,
587,2025nccat_qm20,No,0,0,0,0,0,0,6,0,0,1,0,0,Parked,
4561,2025nccat_qm20,No,0,0,1,0,0,0,2,2,1,0,0,0,None,
10107,2025nccat_qm20,No,0,0,0,0,0,0,0,0,0,0,0,0,None,
8727,2025nccat_qm21,No,1,0,0,0,0,0,1,0,0,1,0,0,None,
6502,2025nccat_qm21,No,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
9762,2025nccat_qm21,No,0,0,0,0,0,0,2,0,0,0,0,0,Parked,
8757,2025nccat_qm21,No,0,0,0,0,0,0,0,0,0,0,2,0,Parked,
4828,2025nccat_qm22,No,0,0,0,0,0,0,1,1,0,2,0,0,Parked,
9005,2025nccat_qm22,No,0,0,0,0,0,0,0,0,0,0,0,0,None,
9607,2025nccat_qm22,No,0,0,0,0,0,0,0,0,0,0,3,0,Parked,
4795,2025nccat_qm23,No,0,0,0,2,0,0,0,0,0,7,0,0,None,
4829,2025nccat_qm23,No,0,0,0,0,0,0,0,0,0,6,0,0,None,
7890,2025nccat_qm23,No,0,0,0,0,0,0,0,0,0,3,0,0,Parked,
6242,2025nccat_qm23,No,0,0,0,0,0,0,1,0,0,0,1,0,Parked,
587,2025nccat_qm23,No,2,0,0,0,0,0,1,1,2,5,0,0,None,
10107,2025nccat_qm24,No,0,0,0,0,0,0,4,0,0,0,0,0,Parked,
2640,2025nccat_qm24,No,0,0,0,0,0,0,1,0,0,1,0,0,DeepCage,
7763,2025nccat_qm24,No,0,0,0,0,0,0,3,0,0,2,0,0,Parked,
8090,2025nccat_qm24,No,0,0,0,0,0,0,5,0,0,0,0,0,Parked,
6500,2025nccat_qm24,No,0,0,0,0,0,0,1,0,0,0,0,0,Parked,
1533,2025nccat_qm24,No,0,0,0,0,0,0,0,0,0,6,0,0,Parked,
1533,2025nccat_qm24,No,0,0,0,0,0,0,0,0,0,6,0,0,DeepCage,
8429,2025nccat_qm25,No,0,0,0,1,0,0,0,3,0,5,0,0,Parked,
3680,2025nccat_qm25,No,0,0,0,0,0,0,0,0,0,0,0,0,None,
4561,2025nccat_qm25,No,0,0,0,0,0,0,0,0,6,0,0,0,None,
9298,2025nccat_qm25,No,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
7890,2025nccat_qm26,No,0,0,0,1,0,0,0,0,0,2,0,0,None,
9559,2025nccat_qm26,No,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
9762,2025nccat_qm26,No,0,0,0,0,0,0,6,0,0,0,0,0,Parked,
6502,2025nccat_qm26,No,0,0,0,0,0,0,1,0,1,1,1,2,None,
6004,2025nccat_qm27,No,0,1,0,0,0,0,0,0,0,4,0,2,ShallowCage,
8757,2025nccat_qm27,No,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
587,2025nccat_qm27,No,0,0,0,1,0,0,0,1,0,4,0,0,None,
7763,2025nccat_qm27,No,0,0,0,0,0,0,0,0,0,3,0,0,None,
4795,2025nccat_qm27,No,0,0,0,1,0,0,0,0,1,3,0,0,None,
4828,2025nccat_qm27,No,0,0,0,0,0,0,1,0,0,5,0,0,None,
6242,2025nccat_qm28,No,0,0,0,0,0,0,0,0,0,0,0,0,None,
6500,2025nccat_qm28,No,1,0,0,0,0,0,0,0,0,4,0,0,DeepCage,
6500,2025nccat_qm28,No,0,0,0,0,0,0,0,0,0,0,2,3,ShallowCage,
9005,2025nccat_qm28,No,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
8727,2025nccat_qm28,No,0,0,0,1,0,0,3,0,0,4,0,0,Parked,
9150,2025nccat_qm28,No,0,0,0,0,0,0,0,0,2,0,0,0,Parked,
8429,2025nccat_qm29,No,0,0,0,0,0,0,0,3,0,2,0,0,Parked,
1533,2025nccat_qm29,No,0,0,0,0,0,0,1,0,0,5,0,0,Parked,
9605,2025nccat_qm29,No,0,0,0,0,0,0,5,0,0,0,0,0,Parked,
6242,2025nccat_qm3,Yes,0,0,0,0,0,0,5,0,0,0,2,0,Parked,
6004,2025nccat_qm3,Yes,1,0,0,0,1,0,0,0,0,4,1,0,Parked,
6500,2025nccat_qm3,Yes,0,0,0,1,0,1,0,0,0,3,0,0,DeepCage,
3680,2025nccat_qm3,No,0,0,0,0,0,0,1,0,0,0,0,0,None,
9762,2025nccat_qm3,No,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
9607,2025nccat_qm30,No,0,0,0,0,0,0,0,0,0,0,3,2,Parked,
3680,2025nccat_qm30,No,0,0,0,0,0,0,0,0,0,0,0,0,None,
9298,2025nccat_qm30,No,0,0,0,0,0,0,0,0,0,0,0,0,None,
8727,2025nccat_qm31,No,0,0,0,0,0,0,0,0,3,5,0,0,Parked,
6500,2025nccat_qm31,No,0,0,0,0,0,0,0,0,1,3,0,0,DeepCage,
587,2025nccat_qm31,No,0,0,0,1,0,0,0,0,0,5,0,0,None,
7763,2025nccat_qm32,No,0,0,0,1,0,0,0,0,1,2,1,0,Parked,
4861,2025nccat_qm32,No,0,0,0,0,0,0,7,0,0,0,0,0,ShallowCage,
4861,2025nccat_qm32,No,0,0,0,0,0,0,8,0,0,0,0,0,DeepCage,
9605,2025nccat_qm33,No,0,0,0,0,0,0,2,0,1,0,0,0,None,
6502,2025nccat_qm33,No,0,0,0,0,0,0,0,0,3,0,0,1,None,
9607,2025nccat_qm34,No,0,0,0,0,0,0,0,0,0,0,2,2,Parked,
6242,2025nccat_qm34,No,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
4828,2025nccat_qm35,No,0,0,0,0,0,0,0,0,0,6,0,0,None,
9762,2025nccat_qm35,No,0,0,0,0,0,0,2,0,0,0,1,0,Parked,
8429,2025nccat_qm35,No,0,0,0,0,0,0,0,1,0,1,0,0,Parked,
4861,2025nccat_qm36,No,0,0,0,0,0,0,5,0,0,0,0,0,Parked,
4561,2025nccat_qm36,No,0,0,0,0,0,0,2,1,4,0,0,0,Parked,
6500,2025nccat_qm36,No,0,0,0,1,0,0,1,0,0,5,0,0,DeepCage,
1533,2025nccat_qm36,No,0,0,0,1,0,0,0,0,0,0,0,0,DeepCage,
8727,2025nccat_qm37,No,0,0,0,0,0,0,2,0,0,6,0,0,Parked,
8090,2025nccat_qm37,No,0,0,0,0,0,0,0,0,0,0,0,0,None,
10107,2025nccat_qm37,No,0,0,0,0,0,0,6,0,0,0,0,0,Parked,
9607,2025nccat_qm37,No,0,0,0,0,0,0,0,0,0,0,4,0,Parked,
9298,2025nccat_qm37,No,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
6502,2025nccat_qm37,No,0,0,0,1,0,0,0,0,4,0,1,0,None,
8429,2025nccat_qm38,No,0,0,0,2,0,0,0,0,3,3,0,0,None,
8757,2025nccat_qm38,No,0,0,0,0,0,0,0,0,0,0,0,0,None,
9762,2025nccat_qm38,No,1,0,0,0,0,0,5,0,0,0,0,0,None,
7890,2025nccat_qm38,No,0,1,0,0,0,0,0,0,0,0,1,0,Parked,
4795,2025nccat_qm38,No,0,0,0,2,0,0,0,0,0,3,0,0,None,
1225,2025nccat_qm38,No,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
9005,2025nccat_qm39,No,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
6242,2025nccat_qm39,No,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
9559,2025nccat_qm39,No,0,0,0,0,0,0,0,0,0,0,0,0,None,
6004,2025nccat_qm39,No,0,0,0,0,0,0,0,0,3,4,0,0,None,
4828,2025nccat_qm39,No,0,0,0,0,0,0,0,1,1,0,0,0,Parked,
10107,2025nccat_qm4,No,0,0,0,0,0,0,6,0,0,0,0,0,Parked,
6639,2025nccat_qm4,Yes,0,0,0,0,1,0,0,0,0,1,0,0,ShallowCage,
9607,2025nccat_qm4,No,0,0,0,0,0,0,0,0,0,0,4,0,Parked,
6639,2025nccat_qm4,Yes,0,0,0,0,0,0,0,0,0,5,0,0,Parked,
4829,2025nccat_qm40,No,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
6639,2025nccat_qm40,No,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
2640,2025nccat_qm40,No,0,0,0,0,0,0,0,0,0,5,0,0,DeepCage,
7763,2025nccat_qm40,No,0,0,0,0,0,0,0,0,1,0,0,0,None,
7890,2025nccat_qm41,No,0,0,0,0,0,0,0,0,0,0,1,1,Parked,
9607,2025nccat_qm41,No,0,0,0,0,0,0,0,0,0,0,3,3,Parked,
8429,2025nccat_qm41,No,0,0,0,0,0,0,0,0,0,2,0,0,None,
8090,2025nccat_qm41,No,0,0,0,0,0,0,2,0,0,0,2,1,ShallowCage,
1225,2025nccat_qm42,No,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
6004,2025nccat_qm42,No,0,0,0,0,0,0,0,0,0,4,0,0,Parked,
4828,2025nccat_qm42,No,0,0,0,0,0,0,1,1,2,1,0,0,Parked,
1533,2025nccat_qm42,No,0,0,0,0,0,0,1,1,0,0,0,0,DeepCage,
4829,2025nccat_qm43,No,0,0,0,0,0,0,0,0,0,0,0,0,None,
6888,2025nccat_qm44,No,0,0,0,0,0,0,0,0,0,0,0,1,Parked,
9559,2025nccat_qm44,No,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
9605,2025nccat_qm45,No,0,0,0,0,0,0,4,0,0,0,0,0,Parked,
6242,2025nccat_qm45,No,0,0,0,0,0,0,0,0,0,0,1,1,ShallowCage,
6639,2025nccat_qm46,No,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
9298,2025nccat_qm46,No,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
8727,2025nccat_qm5,No,0,0,0,0,0,0,0,0,0,0,1,0,None,
9605,2025nccat_qm5,No,0,0,0,0,0,0,0,0,0,0,0,0,None,
7890,2025nccat_qm5,Yes,0,0,0,1,0,0,0,0,0,0,2,2,Parked,
7763,2025nccat_qm5,Yes,0,0,0,0,0,0,2,0,0,4,0,0,None,
9150,2025nccat_qm5,Yes,0,0,0,0,0,0,0,0,0,3,0,0,None,
9298,2025nccat_qm5,Yes,0,0,0,0,0,0,0,0,0,0,0,0,None,
2640,2025nccat_qm6,No,0,0,0,0,0,0,1,0,0,1,0,0,None,
4828,2025nccat_qm7,No,0,0,0,0,0,0,0,0,0,5,0,0,None,
4828,2025nccat_qm7,No,0,0,0,0,0,0,0,0,0,5,0,0,Parked,
10107,2025nccat_qm7,No,0,0,0,0,0,0,0,4,0,0,1,0,Parked,
9298,2025nccat_qm8,No,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
1533,2025nccat_qm8,Yes,0,0,0,1,0,0,0,2,2,3,0,0,Parked,
9008,2025nccmp_qm1,Yes,0,0,0,0,0,0,0,0,0,3,0,0,None,
2640,2025nccmp_qm1,Yes,0,0,0,0,0,0,0,0,0,6,0,0,Parked,
9032,2025nccmp_qm1,Yes,0,0,0,1,0,0,0,5,4,4,0,2,Parked,
3822,2025nccmp_qm1,Yes,0,0,0,0,0,0,0,1,1,1,0,0,Parked,
9032,2025nccmp_qm1,Yes,0,0,0,1,0,0,0,5,4,4,0,2,Parked,
3822,2025nccmp_qm1,Yes,0,0,0,0,0,0,0,1,1,1,0,0,Parked,
5727,2025nccmp_qm1,Yes,0,0,0,0,0,0,0,3,1,2,0,0,Parked,
9008,2025nccmp_qm1,Yes,0,0,0,0,0,0,0,0,0,3,0,0,None,
5727,2025nccmp_qm1,Yes,0,0,0,0,1,0,0,0,1,3,0,0,ShallowCage,
5511,2025nccmp_qm10,Yes,0,0,0,1,0,0,0,3,3,1,0,0,None,
4829,2025nccmp_qm10,Yes,0,0,0,0,0,0,0,5,2,2,0,0,DeepCage,
8738,2025nccmp_qm10,Yes,0,0,0,2,0,0,0,0,2,4,0,0,Parked,
5190,2025nccmp_qm10,Yes,0,1,0,0,0,0,3,2,0,0,0,0,Parked,
4829,2025nccmp_qm10,Yes,0,0,0,0,0,0,0,5,2,2,0,0,DeepCage,
5511,2025nccmp_qm10,Yes,0,0,0,1,0,0,0,2,3,1,0,0,None,
9198,2025nccmp_qm10,Yes,0,0,0,0,0,0,0,0,0,0,7,0,None,
